TransactionId,UserId,VisitYear,VisitMonth,VisitMode,AttractionId,Rating
4322,63,2025,1,Solo,28,4.3
4323,36,2023,4,Family,13,3.4
4324,414,2022,1,Couples,94,4.4
4325,280,2024,9,Solo,97,2.9
4326,945,2023,4,Couples,41,4.5
4327,508,2024,7,Solo,21,4.5
4328,385,2022,6,Business,94,3.8
4329,383,2023,4,Friends,11,4.1
4330,808,2022,8,Solo,92,4.0
4331,940,2024,9,Friends,18,3.3
4332,165,2022,9,Business,95,3.2
4333,343,2022,8,Friends,40,3.9
4334,5,2025,4,Friends,8,2.0
4335,822,2023,3,Solo,22,4.1
4336,139,2025,7,Friends,16,3.8
4337,728,2023,8,Business,9,4.4
4338,271,2022,4,Business,6,3.7
4339,130,2023,3,Couples,70,4.0
4340,809,2022,6,Couples,5,3.8
4341,513,2022,5,Business,25,4.1
4342,650,2022,1,Couples,81,3.7
4343,263,2025,2,Solo,76,3.5
4344,986,2023,1,Solo,12,4.8
4345,899,2023,5,Business,76,4.7
4346,764,2023,9,Couples,33,3.2
4347,613,2025,6,Solo,26,4.1
4348,257,2025,7,Friends,94,5.0
4349,662,2023,1,Business,95,4.3
4350,787,2022,6,Friends,52,3.4
4351,134,2022,1,Couples,64,4.3
4352,476,2022,9,Business,34,3.4
4353,162,2025,3,Business,26,3.3
4354,701,2025,4,Family,37,3.0
4355,574,2025,12,Business,66,4.1
4356,237,2025,3,Family,87,4.2
4357,289,2025,4,Friends,81,4.2
4358,7,2025,12,Friends,35,2.6
4359,511,2024,9,Couples,84,4.2
4360,102,2022,4,Friends,24,3.4
4361,94,2025,4,Business,53,3.9
4362,816,2022,12,Business,8,3.6
4363,52,2023,5,Friends,34,4.0
4364,925,2025,2,Family,6,5.0
4365,692,2022,1,Couples,88,4.9
4366,966,2022,3,Family,76,4.4
4367,750,2025,1,Friends,53,5.0
4368,32,2025,11,Business,27,4.6
4369,104,2022,11,Family,93,3.8
4370,117,2023,7,Family,48,2.8
4371,920,2024,5,Business,20,1.6
4372,767,2023,11,Friends,75,4.1
4373,914,2022,11,Family,12,3.9
4374,543,2024,7,Friends,35,4.3
4375,267,2025,2,Solo,1,3.5
4376,912,2022,7,Solo,39,4.9
4377,721,2023,2,Solo,19,2.5
4378,11,2024,3,Solo,49,3.7
4379,143,2023,9,Couples,79,5.0
4380,837,2022,2,Friends,22,3.7
4381,943,2025,4,Business,29,3.6
4382,232,2025,8,Business,9,3.1
4383,995,2022,8,Family,70,4.5
4384,342,2023,8,Couples,90,3.0
4385,206,2023,4,Solo,90,4.8
4386,429,2025,6,Friends,86,3.5
4387,185,2022,8,Couples,82,4.1
4388,618,2023,9,Couples,13,3.9
4389,323,2024,7,Solo,12,5.0
4390,705,2022,12,Friends,27,3.4
4391,311,2025,7,Friends,93,3.0
4392,351,2025,12,Couples,39,4.9
4393,598,2023,10,Family,58,2.1
4394,543,2023,5,Friends,61,2.6
4395,66,2024,12,Family,21,3.9
4396,423,2024,7,Friends,100,4.4
4397,549,2025,9,Friends,84,5.0
4398,408,2022,7,Friends,47,3.0
4399,294,2024,3,Business,47,5.0
4400,225,2025,4,Family,44,5.0
4401,261,2022,1,Solo,59,3.9
4402,447,2022,2,Family,15,5.0
4403,531,2023,5,Friends,64,3.7
4404,536,2023,1,Business,11,3.7
4405,796,2022,11,Family,68,3.9
4406,474,2022,10,Solo,29,4.4
4407,481,2022,6,Family,69,2.9
4408,796,2023,11,Family,2,3.4
4409,903,2025,11,Family,61,3.6
4410,350,2023,1,Friends,71,4.1
4411,125,2025,3,Business,76,4.0
4412,778,2025,3,Family,55,4.5
4413,254,2022,11,Couples,89,3.5
4414,469,2024,7,Friends,80,4.1
4415,737,2022,6,Solo,86,4.9
4416,13,2023,4,Couples,61,5.0
4417,598,2025,11,Family,29,3.5
4418,798,2025,8,Friends,67,3.2
4419,717,2022,12,Solo,96,3.6
4420,803,2023,1,Family,96,2.9
4421,950,2022,6,Family,44,3.7
4422,129,2024,9,Family,69,4.9
4423,649,2022,4,Family,36,2.6
4424,890,2023,3,Couples,73,3.5
4425,50,2024,2,Family,48,4.5
4426,768,2024,11,Couples,18,4.5
4427,345,2024,9,Business,7,2.6
4428,452,2022,7,Solo,88,4.1
4429,697,2025,5,Couples,97,3.6
4430,887,2023,7,Couples,94,3.7
4431,629,2023,10,Solo,76,3.5
4432,224,2022,3,Couples,79,2.8
4433,733,2022,10,Business,83,4.2
4434,458,2024,1,Couples,85,4.7
4435,180,2023,6,Couples,61,4.2
4436,408,2025,10,Friends,16,4.1
4437,553,2022,11,Couples,24,4.3
4438,387,2025,12,Family,55,3.0
4439,158,2022,12,Business,99,4.1
4440,638,2024,12,Couples,61,4.5
4441,982,2024,5,Couples,94,3.3
4442,663,2025,9,Solo,6,4.6
4443,425,2024,2,Friends,80,2.7
4444,480,2025,9,Couples,32,4.1
4445,987,2023,12,Couples,61,3.1
4446,559,2024,7,Couples,72,3.8
4447,270,2024,5,Family,69,3.4
4448,850,2024,2,Solo,10,4.1
4449,126,2023,5,Business,73,4.7
4450,875,2025,1,Solo,13,4.0
4451,833,2022,9,Family,53,3.8
4452,674,2024,1,Friends,61,3.2
4453,63,2024,12,Couples,44,5.0
4454,720,2025,8,Couples,49,4.3
4455,605,2023,12,Solo,88,2.6
4456,713,2025,12,Family,68,4.2
4457,750,2024,6,Solo,73,4.7
4458,803,2025,2,Friends,46,3.8
4459,810,2023,4,Business,77,4.0
4460,267,2025,3,Couples,26,3.7
4461,67,2023,1,Friends,56,4.4
4462,579,2025,4,Family,70,3.3
4463,639,2024,10,Couples,39,5.0
4464,137,2025,8,Solo,5,3.4
4465,737,2025,10,Family,63,3.4
4466,722,2023,1,Couples,63,4.5
4467,954,2025,6,Business,65,4.8
4468,459,2023,3,Couples,59,3.3
4469,245,2023,1,Family,77,3.3
4470,748,2024,2,Business,17,2.8
4471,680,2022,5,Family,32,2.9
4472,726,2022,11,Family,60,4.4
4473,534,2025,5,Business,58,4.0
4474,424,2023,6,Business,71,4.1
4475,691,2023,1,Family,14,4.1
4476,280,2024,7,Family,95,3.2
4477,509,2022,9,Couples,86,3.1
4478,334,2024,8,Friends,92,3.3
4479,676,2022,1,Solo,83,2.2
4480,57,2023,7,Couples,75,2.7
4481,952,2023,2,Couples,86,3.8
4482,342,2025,3,Family,48,3.6
4483,851,2022,1,Business,97,3.8
4484,582,2025,9,Family,99,4.0
4485,771,2022,5,Friends,5,3.2
4486,377,2024,1,Business,63,3.9
4487,746,2024,12,Solo,6,4.4
4488,397,2024,3,Solo,32,5.0
4489,585,2022,9,Friends,72,3.6
4490,618,2023,9,Couples,64,5.0
4491,940,2025,8,Friends,63,4.0
4492,732,2022,1,Friends,63,4.5
4493,867,2023,7,Couples,88,2.9
4494,99,2023,7,Solo,20,4.2
4495,182,2024,7,Family,35,4.0
4496,695,2025,12,Business,73,3.7
4497,279,2024,12,Business,15,2.9
4498,346,2024,5,Friends,79,4.5
4499,533,2022,7,Friends,90,3.1
4500,214,2024,9,Business,67,3.3
4501,878,2022,6,Friends,71,4.6
4502,814,2024,4,Friends,71,4.2
4503,550,2025,7,Couples,18,3.2
4504,654,2025,2,Couples,58,4.9
4505,865,2022,5,Family,62,4.6
4506,908,2024,10,Family,18,4.3
4507,330,2022,1,Friends,58,4.5
4508,158,2025,11,Couples,26,3.8
4509,459,2023,3,Business,39,3.3
4510,275,2023,1,Couples,13,2.7
4511,353,2023,4,Family,5,3.6
4512,347,2023,7,Friends,26,4.6
4513,856,2022,3,Solo,4,3.6
4514,809,2022,9,Friends,31,2.8
4515,244,2025,12,Couples,93,3.2
4516,200,2023,9,Friends,25,2.5
4517,858,2023,5,Family,3,2.7
4518,357,2023,3,Business,36,2.2
4519,310,2022,12,Family,21,2.8
4520,205,2025,12,Family,11,4.4
4521,31,2025,3,Couples,37,3.6
4522,640,2022,2,Business,16,5.0
4523,373,2023,8,Couples,97,2.8
4524,926,2023,12,Solo,53,3.5
4525,306,2024,3,Family,13,4.2
4526,669,2025,10,Solo,72,4.4
4527,744,2024,1,Couples,5,3.7
4528,570,2025,4,Couples,2,2.1
4529,140,2023,10,Friends,19,2.4
4530,433,2024,8,Friends,90,4.7
4531,732,2024,8,Solo,68,3.6
4532,990,2024,8,Family,63,3.7
4533,37,2022,1,Business,76,4.0
4534,961,2024,4,Couples,8,4.0
4535,327,2023,11,Business,58,3.3
4536,49,2024,11,Couples,67,3.6
4537,409,2024,1,Friends,23,3.9
4538,893,2024,1,Family,5,5.0
4539,219,2025,4,Friends,54,3.3
4540,629,2022,4,Family,80,3.6
4541,380,2023,5,Friends,35,4.3
4542,824,2022,3,Business,67,3.3
4543,192,2022,7,Family,67,3.6
4544,133,2023,11,Couples,69,2.0
4545,624,2022,8,Couples,100,4.1
4546,679,2025,11,Friends,24,4.2
4547,306,2023,10,Solo,77,4.1
4548,272,2025,7,Business,37,4.0
4549,539,2024,9,Business,63,4.9
4550,997,2023,8,Family,70,3.1
4551,560,2023,12,Business,94,4.3
4552,592,2024,6,Family,87,3.4
4553,726,2025,1,Couples,39,3.5
4554,356,2024,6,Solo,86,3.6
4555,236,2024,10,Business,29,3.3
4556,377,2024,3,Family,45,4.5
4557,555,2024,4,Friends,22,3.8
4558,360,2024,10,Solo,45,3.5
4559,120,2023,2,Family,17,3.4
4560,319,2022,9,Couples,5,3.7
4561,278,2024,3,Solo,93,3.8
4562,842,2022,5,Solo,40,3.0
4563,457,2024,7,Business,32,3.6
4564,649,2023,11,Family,69,4.6
4565,175,2024,5,Solo,2,3.8
4566,154,2022,4,Solo,54,3.5
4567,571,2022,10,Business,73,3.4
4568,774,2025,8,Family,90,3.5
4569,550,2022,1,Couples,49,4.2
4570,684,2023,7,Couples,12,3.1
4571,643,2022,8,Family,49,3.6
4572,828,2022,3,Family,45,4.8
4573,497,2025,3,Couples,40,3.6
4574,663,2024,11,Family,27,4.8
4575,717,2022,8,Family,43,3.8
4576,435,2025,10,Friends,50,3.0
4577,312,2024,9,Couples,64,3.9
4578,865,2023,9,Friends,55,4.2
4579,196,2023,6,Friends,73,3.7
4580,836,2024,5,Couples,74,3.1
4581,432,2022,2,Business,80,3.9
4582,907,2023,10,Family,40,4.8
4583,630,2023,6,Couples,20,2.7
4584,723,2022,7,Business,74,4.7
4585,343,2024,2,Couples,11,3.0
4586,378,2025,7,Family,36,3.1
4587,398,2024,11,Family,54,4.1
4588,300,2022,10,Business,98,4.5
4589,385,2024,9,Solo,36,3.4
4590,525,2023,6,Family,17,3.5
4591,555,2023,2,Friends,93,3.5
4592,842,2024,10,Solo,72,4.0
4593,571,2024,8,Business,32,4.2
4594,97,2022,7,Couples,33,3.8
4595,57,2025,12,Solo,70,2.6
4596,900,2024,5,Couples,42,3.1
4597,649,2022,5,Family,20,4.4
4598,119,2023,10,Couples,99,4.2
4599,159,2025,5,Friends,12,3.4
4600,406,2022,3,Couples,53,3.0
4601,155,2024,2,Friends,60,3.6
4602,376,2025,8,Couples,88,3.1
4603,124,2025,2,Solo,57,2.9
4604,171,2023,5,Solo,82,4.2
4605,504,2022,1,Solo,9,3.6
4606,947,2023,11,Couples,16,4.1
4607,477,2023,9,Family,83,3.0
4608,994,2025,9,Friends,21,4.1
4609,262,2025,6,Couples,63,4.6
4610,842,2025,7,Friends,72,3.6
4611,549,2023,3,Couples,71,5.0
4612,209,2022,2,Solo,13,3.0
4613,435,2025,10,Friends,5,3.2
4614,950,2023,9,Couples,97,3.3
4615,431,2023,12,Family,50,3.5
4616,141,2023,12,Family,76,4.0
4617,845,2022,9,Family,99,4.4
4618,667,2023,3,Couples,45,3.3
4619,57,2024,6,Friends,16,3.5
4620,772,2023,12,Couples,58,3.4
4621,881,2024,9,Friends,40,5.0
4622,949,2024,6,Business,59,4.2
4623,956,2022,8,Couples,93,4.6
4624,232,2024,1,Friends,85,3.4
4625,601,2024,12,Couples,95,5.0
4626,563,2023,8,Business,65,1.7
4627,72,2025,10,Business,90,4.3
4628,415,2025,12,Family,16,3.6
4629,675,2022,8,Solo,59,3.8
4630,399,2025,8,Business,30,3.5
4631,723,2025,6,Couples,74,3.8
4632,630,2022,8,Friends,33,4.9
4633,145,2022,11,Family,31,3.6
4634,319,2023,2,Family,38,3.4
4635,246,2025,2,Friends,12,3.8
4636,303,2025,11,Family,36,3.5
4637,210,2022,2,Couples,91,2.7
4638,862,2025,3,Business,47,4.0
4639,77,2024,12,Friends,48,3.4
4640,896,2024,5,Business,23,3.8
4641,492,2023,4,Friends,9,4.7
4642,90,2024,8,Couples,98,4.3
4643,472,2025,7,Couples,52,3.5
4644,697,2022,5,Solo,94,3.7
4645,226,2025,7,Friends,7,4.0
4646,754,2023,7,Family,39,3.9
4647,84,2024,2,Family,84,3.5
4648,694,2022,10,Friends,31,2.8
4649,309,2023,9,Friends,86,3.8
4650,300,2022,4,Couples,93,4.6
4651,486,2025,6,Friends,53,4.4
4652,340,2023,3,Couples,77,4.3
4653,92,2024,2,Couples,79,3.3
4654,191,2024,11,Solo,47,3.1
4655,885,2023,12,Family,64,3.0
4656,966,2023,11,Family,85,3.6
4657,417,2024,3,Business,81,5.0
4658,807,2023,5,Couples,72,3.6
4659,49,2025,2,Friends,10,3.3
4660,202,2024,5,Solo,49,3.9
4661,282,2024,3,Friends,54,4.0
4662,701,2024,7,Business,46,3.7
4663,11,2025,9,Business,12,3.5
4664,440,2025,1,Family,54,3.6
4665,131,2025,10,Business,9,3.3
4666,33,2025,10,Business,5,3.3
4667,92,2023,2,Couples,33,2.2
4668,911,2025,2,Solo,77,3.8
4669,531,2022,8,Business,95,3.5
4670,208,2022,10,Solo,23,3.5
4671,843,2023,5,Business,29,3.7
4672,634,2024,11,Business,51,3.1
4673,216,2025,3,Family,65,3.9
4674,522,2022,8,Solo,17,3.3
4675,655,2024,9,Family,97,4.2
4676,879,2024,3,Couples,16,2.9
4677,51,2023,4,Solo,94,4.5
4678,927,2022,8,Business,81,3.6
4679,452,2024,10,Business,15,3.2
4680,110,2024,2,Couples,52,3.1
4681,259,2024,2,Solo,68,2.9
4682,163,2023,7,Couples,36,4.5
4683,320,2025,6,Friends,13,4.3
4684,372,2025,1,Family,9,5.0
4685,549,2025,5,Couples,59,4.3
4686,199,2025,9,Couples,56,4.2
4687,226,2022,5,Family,34,4.7
4688,502,2022,2,Business,26,3.6
4689,435,2024,12,Friends,24,3.4
4690,976,2025,6,Family,92,4.1
4691,198,2024,2,Couples,42,2.3
4692,975,2022,9,Friends,70,3.7
4693,55,2022,3,Solo,13,4.0
4694,849,2024,3,Business,37,4.7
4695,822,2023,3,Solo,46,4.2
4696,609,2022,5,Business,26,3.2
4697,859,2023,3,Business,38,3.9
4698,316,2025,6,Business,90,4.6
4699,908,2023,1,Couples,97,3.3
4700,680,2023,2,Friends,74,4.4
4701,862,2022,11,Family,4,2.9
4702,962,2023,9,Family,24,3.8
4703,669,2023,2,Couples,65,4.6
4704,875,2024,2,Business,13,4.2
4705,865,2025,8,Solo,14,5.0
4706,260,2022,9,Family,7,4.2
4707,367,2023,1,Business,59,2.9
4708,615,2024,9,Couples,3,3.7
4709,730,2022,8,Friends,69,2.6
4710,318,2025,1,Family,77,3.2
4711,49,2022,4,Friends,16,4.0
4712,759,2022,2,Friends,87,4.6
4713,944,2023,9,Solo,85,3.2
4714,574,2025,2,Couples,30,4.6
4715,870,2023,12,Solo,62,3.9
4716,105,2024,8,Solo,76,3.0
4717,530,2024,5,Couples,84,3.5
4718,150,2025,3,Friends,65,4.3
4719,183,2024,1,Couples,62,3.5
4720,612,2024,1,Family,60,2.6
4721,558,2025,1,Family,29,4.0
4722,426,2022,7,Family,12,5.0
4723,28,2025,1,Couples,86,2.4
4724,971,2022,9,Family,2,4.5
4725,453,2025,3,Family,40,2.8
4726,18,2022,3,Family,17,4.1
4727,627,2024,9,Family,95,5.0
4728,464,2023,10,Family,84,4.2
4729,509,2024,4,Couples,50,3.3
4730,111,2024,6,Couples,89,3.3
4731,239,2023,9,Solo,72,4.8
4732,195,2023,2,Solo,60,2.7
4733,585,2024,6,Couples,94,3.0
4734,787,2023,7,Couples,80,3.5
4735,362,2023,7,Business,57,2.8
4736,124,2024,11,Friends,86,2.8
4737,962,2024,6,Friends,53,3.1
4738,632,2025,10,Friends,53,3.2
4739,251,2023,6,Couples,67,4.5
4740,301,2025,4,Family,89,4.0
4741,13,2023,1,Solo,79,5.0
4742,812,2023,3,Business,32,4.3
4743,974,2023,4,Business,92,3.8
4744,105,2023,9,Couples,36,3.8
4745,926,2025,1,Business,86,4.2
4746,579,2022,9,Family,4,3.8
4747,599,2024,3,Couples,83,5.0
4748,613,2024,5,Couples,1,3.7
4749,606,2024,1,Solo,81,4.3
4750,492,2024,3,Friends,97,3.7
4751,226,2022,3,Family,78,3.0
4752,353,2024,6,Couples,99,3.9
4753,595,2023,5,Couples,36,3.5
4754,141,2024,1,Family,53,3.6
4755,800,2025,9,Business,48,2.5
4756,845,2023,11,Family,16,3.6
4757,928,2024,1,Friends,67,3.4
4758,337,2022,4,Solo,25,2.9
4759,239,2022,12,Family,89,3.8
4760,400,2023,11,Solo,91,4.6
4761,131,2023,1,Friends,26,3.9
4762,428,2025,4,Solo,53,2.7
4763,119,2025,10,Solo,46,2.6
4764,181,2022,9,Business,51,4.5
4765,828,2022,10,Friends,32,3.0
4766,453,2022,2,Business,37,3.4
4767,947,2023,6,Family,32,3.0
4768,570,2022,6,Business,35,3.9
4769,754,2022,1,Solo,63,2.6
4770,99,2024,1,Solo,45,3.5
4771,982,2024,12,Solo,46,3.0
4772,715,2023,5,Family,94,3.6
4773,717,2024,3,Couples,44,3.7
4774,836,2024,3,Solo,93,3.1
4775,696,2023,9,Friends,52,3.5
4776,473,2025,11,Couples,70,4.7
4777,263,2024,6,Business,99,4.6
4778,27,2024,11,Business,7,4.0
4779,8,2024,6,Business,5,3.5
4780,524,2023,7,Solo,47,3.7
4781,376,2023,6,Friends,45,3.6
4782,185,2023,3,Couples,32,4.5
4783,462,2022,8,Couples,30,3.0
4784,315,2023,11,Family,28,4.3
4785,683,2025,5,Couples,59,4.2
4786,852,2022,1,Friends,93,4.3
4787,909,2022,6,Family,63,3.5
4788,73,2023,5,Friends,61,3.2
4789,124,2022,3,Friends,29,2.8
4790,489,2025,12,Family,72,4.5
4791,446,2022,10,Family,80,3.5
4792,911,2025,7,Family,6,3.2
4793,490,2024,12,Couples,46,3.7
4794,973,2025,7,Friends,2,4.1
4795,277,2024,5,Friends,8,3.8
4796,203,2024,4,Couples,100,5.0
4797,111,2025,10,Family,12,3.2
4798,823,2024,3,Friends,52,4.4
4799,48,2023,12,Friends,91,3.4
4800,307,2024,5,Friends,56,4.5
4801,565,2024,2,Family,6,3.7
4802,874,2023,10,Family,50,3.0
4803,553,2024,7,Friends,75,3.5
4804,478,2025,7,Business,11,4.6
4805,260,2025,11,Family,25,3.5
4806,469,2025,11,Business,95,3.9
4807,955,2023,7,Friends,23,4.8
4808,103,2024,12,Couples,60,4.8
4809,581,2022,3,Family,89,4.6
4810,473,2024,9,Couples,66,3.9
4811,516,2023,6,Solo,60,4.1
4812,681,2022,8,Couples,36,3.9
4813,527,2024,8,Family,78,4.9
4814,45,2024,12,Couples,75,4.1
4815,566,2022,6,Family,85,2.7
4816,499,2023,1,Couples,13,4.0
4817,552,2024,2,Family,95,4.6
4818,801,2022,11,Couples,82,4.5
4819,478,2022,7,Business,21,5.0
4820,221,2023,6,Business,7,4.3
4821,336,2024,3,Friends,97,4.0
4822,963,2023,7,Friends,72,4.4
4823,540,2022,11,Friends,15,2.4
4824,497,2025,5,Family,54,3.6
4825,791,2022,9,Family,86,4.2
4826,779,2023,6,Family,63,3.7
4827,373,2025,10,Family,85,4.4
4828,90,2024,1,Friends,66,3.4
4829,15,2024,8,Couples,73,3.8
4830,36,2022,4,Couples,21,3.8
4831,57,2025,1,Couples,46,4.3
4832,902,2024,12,Couples,96,2.8
4833,93,2025,6,Solo,55,2.4
4834,583,2025,2,Friends,82,3.0
4835,492,2025,8,Solo,2,3.5
4836,21,2024,1,Friends,97,4.4
4837,944,2025,2,Family,94,3.6
4838,825,2025,1,Couples,76,4.1
4839,798,2022,8,Solo,70,2.8
4840,604,2022,12,Business,96,5.0
4841,36,2025,5,Business,9,4.6
4842,970,2025,3,Couples,26,3.2
4843,777,2024,4,Couples,32,4.1
4844,597,2024,3,Couples,86,3.6
4845,38,2022,11,Family,33,2.6
4846,940,2024,3,Business,37,3.5
4847,213,2024,1,Family,34,3.9
4848,11,2022,1,Friends,8,3.5
4849,135,2024,11,Couples,77,5.0
4850,788,2024,5,Solo,81,3.8
4851,858,2022,4,Family,52,4.4
4852,258,2025,12,Family,25,3.9
4853,862,2022,11,Solo,93,4.0
4854,961,2023,3,Family,77,4.5
4855,455,2022,3,Solo,54,4.3
4856,141,2024,1,Solo,27,4.6
4857,293,2022,12,Family,75,2.6
4858,176,2022,6,Family,91,4.6
4859,827,2023,3,Family,12,3.2
4860,606,2024,6,Couples,52,4.4
4861,339,2023,4,Couples,72,3.5
4862,723,2022,10,Family,6,4.2
4863,197,2024,5,Family,72,3.8
4864,466,2023,6,Family,26,3.5
4865,431,2024,12,Business,67,4.5
4866,942,2022,6,Family,29,4.5
4867,482,2022,11,Couples,51,3.6
4868,72,2025,9,Family,55,4.3
4869,149,2025,1,Couples,26,3.2
4870,484,2023,9,Friends,65,3.9
4871,69,2023,5,Solo,41,3.9
4872,707,2025,11,Family,49,3.7
4873,761,2022,2,Solo,89,3.2
4874,27,2024,2,Family,68,3.3
4875,240,2024,9,Couples,48,3.4
4876,351,2022,11,Friends,59,4.1
4877,132,2023,1,Business,8,4.5
4878,338,2022,2,Couples,87,3.2
4879,834,2025,8,Friends,59,3.7
4880,874,2025,6,Family,16,5.0
4881,959,2025,8,Family,56,4.1
4882,624,2024,10,Couples,89,4.2
4883,250,2023,12,Friends,50,3.7
4884,591,2025,11,Family,91,4.0
4885,793,2023,6,Couples,28,3.3
4886,959,2025,4,Friends,62,3.8
4887,63,2022,6,Couples,69,4.7
4888,206,2025,7,Couples,51,5.0
4889,952,2025,12,Friends,22,4.8
4890,952,2023,4,Couples,35,3.2
4891,852,2025,11,Family,34,4.3
4892,347,2023,11,Couples,1,4.0
4893,871,2022,12,Business,63,4.4
4894,609,2022,8,Solo,39,4.3
4895,414,2025,7,Business,34,4.7
4896,672,2024,9,Business,83,4.0
4897,156,2025,11,Family,40,3.4
4898,337,2022,3,Family,1,3.8
4899,206,2023,2,Family,31,2.4
4900,528,2023,12,Family,69,3.8
4901,415,2022,7,Family,69,2.7
4902,710,2025,12,Couples,64,4.2
4903,475,2025,4,Couples,90,4.2
4904,627,2023,5,Family,94,4.4
4905,626,2024,4,Family,9,4.0
4906,730,2025,7,Friends,18,3.9
4907,858,2025,4,Couples,66,4.3
4908,214,2025,12,Couples,49,4.6
4909,890,2025,5,Family,52,3.3
4910,904,2023,4,Friends,86,4.4
4911,639,2023,11,Couples,15,4.4
4912,502,2024,3,Couples,4,5.0
4913,475,2025,5,Friends,42,4.2
4914,446,2022,7,Friends,93,2.8
4915,238,2023,9,Family,27,4.6
4916,453,2023,1,Friends,1,4.0
4917,640,2025,10,Family,53,3.1
4918,137,2024,10,Family,67,4.3
4919,73,2022,11,Friends,61,3.5
4920,902,2022,10,Solo,39,3.2
4921,614,2022,3,Business,38,3.7
4922,855,2024,12,Business,72,3.0
4923,431,2025,7,Family,43,4.8
4924,15,2024,9,Solo,48,4.1
4925,216,2024,9,Family,75,3.3
4926,17,2024,11,Solo,49,4.4
4927,311,2022,4,Couples,72,3.4
4928,793,2025,9,Couples,7,4.1
4929,337,2022,11,Business,96,3.7
4930,350,2024,2,Friends,1,4.4
4931,183,2022,4,Friends,57,3.7
4932,200,2022,5,Business,52,2.6
4933,546,2022,6,Business,90,4.7
4934,828,2022,3,Friends,9,3.7
4935,289,2025,4,Family,49,4.5
4936,70,2023,10,Friends,37,3.6
4937,938,2023,9,Friends,30,4.2
4938,500,2022,5,Family,15,4.4
4939,857,2023,3,Couples,36,3.7
4940,310,2022,5,Family,70,4.6
4941,118,2023,10,Couples,15,3.3
4942,774,2022,1,Friends,79,2.9
4943,534,2025,12,Friends,73,3.9
4944,456,2025,9,Business,90,4.2
4945,982,2022,3,Couples,49,3.9
4946,937,2024,7,Friends,46,3.5
4947,395,2023,8,Family,100,3.1
4948,767,2024,12,Solo,64,4.0
4949,386,2025,12,Solo,56,2.8
4950,919,2025,4,Family,55,4.6
4951,776,2023,9,Solo,3,4.3
4952,601,2024,8,Friends,81,3.3
4953,225,2025,3,Solo,62,4.8
4954,618,2025,7,Solo,28,3.2
4955,999,2022,3,Couples,79,5.0
4956,905,2022,8,Friends,12,3.7
4957,43,2023,5,Solo,82,3.7
4958,232,2024,12,Couples,36,4.1
4959,335,2025,11,Couples,11,4.0
4960,776,2023,4,Family,79,3.9
4961,586,2024,12,Solo,28,4.0
4962,216,2022,6,Family,63,4.1
4963,266,2025,5,Family,78,4.1
4964,374,2023,7,Couples,18,3.2
4965,570,2022,5,Business,77,3.3
4966,559,2023,9,Couples,12,3.8
4967,23,2023,10,Business,5,4.7
4968,151,2025,8,Family,11,3.9
4969,999,2025,4,Friends,48,3.0
4970,501,2022,11,Couples,25,3.8
4971,549,2022,10,Family,63,5.0
4972,622,2023,4,Couples,89,5.0
4973,946,2022,11,Family,44,2.9
4974,59,2023,3,Couples,95,4.0
4975,594,2022,9,Solo,16,4.6
4976,3,2024,2,Solo,60,3.6
4977,582,2022,11,Couples,83,3.4
4978,35,2023,10,Family,77,3.6
4979,185,2022,5,Couples,17,2.6
4980,173,2023,7,Couples,97,4.6
4981,761,2025,10,Business,48,4.5
4982,110,2023,10,Friends,26,2.8
4983,40,2024,6,Family,75,4.4
4984,526,2023,9,Couples,77,4.0
4985,421,2023,10,Couples,44,4.2
4986,747,2023,10,Family,63,1.8
4987,629,2023,9,Friends,58,3.2
4988,328,2024,9,Couples,51,4.7
4989,873,2022,7,Family,79,5.0
4990,367,2022,6,Couples,67,4.4
4991,288,2024,9,Business,12,4.6
4992,301,2023,10,Friends,2,4.7
4993,515,2025,6,Friends,46,3.2
4994,785,2025,3,Friends,82,5.0
4995,433,2022,7,Family,55,3.4
4996,864,2025,6,Business,1,3.3
4997,834,2025,11,Family,37,3.7
4998,291,2022,2,Family,38,2.5
4999,94,2024,4,Family,4,3.3
5000,140,2023,2,Friends,82,4.8
