TransactionId,UserId,VisitYear,VisitMonth,VisitMode,AttractionId,Rating,Continent,Country_x,City_x,City_y,Country_y,AttractionType,Attraction,AttractionAddress,VisitSeason,UserAverageRating,AttractionAverageRating
2370,607,2024,1,Couples,89,3.0,Europe,Spain,Madrid,Sydney,Australia,Park,Sydney Park 89,"Main Road, Sydney",Winter,3.95,3.811764705882353
2371,631,2022,4,Friends,69,4.4,Asia,India,Mumbai,Johannesburg,South Africa,Shopping,Johannesburg Shopping 69,"Main Road, Johannesburg",Spring,3.96,3.818032786885246
2372,392,2025,1,Couples,98,3.6,Australia,Australia,Sydney,Mombasa,Kenya,Adventure,Mombasa Adventure 98,"Main Road, Mombasa",Winter,3.45,4.017543859649122
2373,947,2022,5,Family,37,4.0,North America,USA,Los Angeles,Mumbai,India,Historical Site,Mumbai Historical Site 37,"Main Road, Mumbai",Spring,3.7125,3.752173913043478
2374,524,2022,7,Couples,52,4.9,Australia,Australia,Melbourne,Mombasa,Kenya,Shopping,Mombasa Shopping 52,"Main Road, Mombasa",Summer,3.7,3.9035087719298245
2375,738,2024,1,Family,43,3.5,South America,Chile,Santiago,Cape Town,South Africa,Shopping,Cape Town Shopping 43,"Main Road, Cape Town",Winter,3.8,3.772
2376,875,2023,2,Couples,93,3.0,Asia,Singapore,Singapore,Auckland,New Zealand,Adventure,Auckland Adventure 93,"Main Road, Auckland",Winter,3.9285714285714284,3.7888888888888888
2377,837,2024,7,Family,30,4.3,Asia,Thailand,Phuket,Cape Town,South Africa,Museum,Cape Town Museum 30,"Main Road, Cape Town",Summer,3.8714285714285714,3.811111111111111
2378,788,2025,5,Family,23,4.0,Australia,Australia,Sydney,Los Angeles,USA,Adventure,Los Angeles Adventure 23,"Main Road, Los Angeles",Spring,3.7399999999999998,3.919047619047619
2379,399,2024,11,Family,17,2.8,North America,Mexico,Mexico City,Buenos Aires,Argentina,Wildlife,Buenos Aires Wildlife 17,"Main Road, Buenos Aires",Autumn,3.5500000000000003,3.9155555555555552
2380,49,2022,6,Solo,6,3.1,South America,Argentina,Buenos Aires,Johannesburg,South Africa,Museum,Johannesburg Museum 6,"Main Road, Johannesburg",Summer,3.725,3.8461538461538463
2381,865,2024,6,Friends,77,5.0,Africa,Egypt,Cairo,Rome,Italy,Temple,Rome Temple 77,"Main Road, Rome",Summer,3.9785714285714286,3.836734693877551
2382,899,2022,1,Business,58,3.6,Africa,Egypt,Luxor,Mumbai,India,Wildlife,Mumbai Wildlife 58,"Main Road, Mumbai",Winter,4.1,3.7518518518518515
2383,685,2022,10,Friends,78,3.4,Australia,Australia,Sydney,Santiago,Chile,Museum,Santiago Museum 78,"Main Road, Santiago",Autumn,3.6999999999999997,3.814814814814815
2384,102,2024,6,Friends,54,4.3,South America,Chile,Santiago,Rio de Janeiro,Brazil,Shopping,Rio de Janeiro Shopping 54,"Main Road, Rio de Janeiro",Summer,3.9,3.7326086956521736
2385,557,2024,4,Business,87,4.1,Australia,Australia,Melbourne,Vancouver,Canada,Park,Vancouver Park 87,"Main Road, Vancouver",Spring,3.766666666666667,3.881818181818182
2386,886,2024,1,Couples,96,1.9,Africa,Kenya,Nairobi,Cancun,Mexico,Adventure,Cancun Adventure 96,"Main Road, Cancun",Winter,3.3200000000000003,3.5860000000000003
2387,812,2024,12,Couples,41,4.1,Europe,Spain,Barcelona,Vancouver,Canada,Beach,Vancouver Beach 41,"Main Road, Vancouver",Winter,4.225,3.7526315789473683
2388,708,2023,7,Solo,63,3.5,Australia,Australia,Sydney,Madrid,Spain,Shopping,Madrid Shopping 63,"Main Road, Madrid",Summer,3.525,3.8245283018867924
2389,467,2025,12,Family,95,4.3,Africa,Kenya,Mombasa,Singapore,Singapore,Park,Singapore Park 95,"Main Road, Singapore",Winter,3.766666666666667,3.819607843137255
2390,155,2022,12,Family,51,3.1,Australia,New Zealand,Queenstown,Mexico City,Mexico,Temple,Mexico City Temple 51,"Main Road, Mexico City",Winter,3.6875,3.861290322580645
2391,49,2024,9,Solo,15,4.0,South America,Argentina,Buenos Aires,Jaipur,India,Historical Site,Jaipur Historical Site 15,"Main Road, Jaipur",Autumn,3.725,3.8632653061224493
2392,757,2024,5,Family,1,4.8,Europe,Italy,Milan,Berlin,Germany,Wildlife,Berlin Wildlife 1,"Main Road, Berlin",Spring,4.06,3.782051282051282
2393,780,2023,1,Friends,48,3.2,Africa,South Africa,Cape Town,Nairobi,Kenya,Adventure,Nairobi Adventure 48,"Main Road, Nairobi",Winter,3.55,3.845833333333333
2394,107,2023,6,Friends,63,4.1,North America,USA,New York,Madrid,Spain,Shopping,Madrid Shopping 63,"Main Road, Madrid",Summer,3.314285714285714,3.8245283018867924
2395,427,2024,1,Couples,94,4.0,North America,USA,Los Angeles,Melbourne,Australia,Temple,Melbourne Temple 94,"Main Road, Melbourne",Winter,3.84,3.6732142857142853
2396,309,2024,11,Family,26,3.7,Australia,Australia,Sydney,Rome,Italy,Temple,Rome Temple 26,"Main Road, Rome",Autumn,3.6,3.829310344827586
2397,628,2022,11,Family,8,3.6,Australia,New Zealand,Queenstown,Las Vegas,USA,Museum,Las Vegas Museum 8,"Main Road, Las Vegas",Autumn,3.56,3.716279069767442
2398,27,2022,1,Couples,73,4.7,North America,Canada,Toronto,Queenstown,New Zealand,Shopping,Queenstown Shopping 73,"Main Road, Queenstown",Winter,4.14,3.7816666666666667
2399,476,2024,5,Family,44,4.2,Asia,Japan,Tokyo,Rio de Janeiro,Brazil,Temple,Rio de Janeiro Temple 44,"Main Road, Rio de Janeiro",Spring,3.814285714285714,3.825
2400,498,2025,8,Friends,80,5.0,Australia,New Zealand,Queenstown,Nairobi,Kenya,Temple,Nairobi Temple 80,"Main Road, Nairobi",Summer,5.0,3.8166666666666664
2401,729,2025,9,Business,79,3.6,Asia,India,Delhi,Mexico City,Mexico,Historical Site,Mexico City Historical Site 79,"Main Road, Mexico City",Autumn,3.233333333333333,3.861224489795918
2402,287,2025,3,Business,66,3.4,Asia,Thailand,Phuket,Kyoto,Japan,Historical Site,Kyoto Historical Site 66,"Main Road, Kyoto",Spring,3.525,3.8181818181818183
2403,458,2025,6,Family,55,2.6,Africa,Egypt,Cairo,Mumbai,India,Wildlife,Mumbai Wildlife 55,"Main Road, Mumbai",Summer,3.9499999999999997,3.6921568627450982
2404,577,2024,4,Business,3,2.6,Asia,India,Delhi,Rio de Janeiro,Brazil,Adventure,Rio de Janeiro Adventure 3,"Main Road, Rio de Janeiro",Spring,3.56,3.791111111111111
2405,805,2024,10,Friends,15,4.0,Europe,Germany,Munich,Jaipur,India,Historical Site,Jaipur Historical Site 15,"Main Road, Jaipur",Autumn,3.825,3.8632653061224493
2406,824,2025,8,Solo,90,4.5,South America,Brazil,Rio de Janeiro,Nice,France,Temple,Nice Temple 90,"Main Road, Nice",Summer,4.1,3.7215686274509805
2407,857,2022,10,Family,76,3.3,South America,Brazil,Rio de Janeiro,Tokyo,Japan,Temple,Tokyo Temple 76,"Main Road, Tokyo",Autumn,3.7600000000000002,3.817777777777778
2408,219,2024,3,Family,60,4.4,Australia,New Zealand,Auckland,Johannesburg,South Africa,Museum,Johannesburg Museum 60,"Main Road, Johannesburg",Spring,3.6100000000000003,3.7857142857142856
2409,646,2022,6,Friends,15,3.7,Europe,Spain,Barcelona,Jaipur,India,Historical Site,Jaipur Historical Site 15,"Main Road, Jaipur",Summer,4.433333333333334,3.8632653061224493
2410,44,2023,3,Business,52,4.0,North America,Mexico,Cancun,Mombasa,Kenya,Shopping,Mombasa Shopping 52,"Main Road, Mombasa",Spring,3.8857142857142857,3.9035087719298245
2411,47,2025,8,Family,91,4.0,Europe,France,Nice,Singapore,Singapore,Historical Site,Singapore Historical Site 91,"Main Road, Singapore",Summer,3.6,3.924137931034483
2412,668,2024,12,Friends,50,4.0,Africa,Egypt,Cairo,Cancun,Mexico,Historical Site,Cancun Historical Site 50,"Main Road, Cancun",Winter,4.0,3.5078947368421054
2413,59,2023,12,Couples,5,3.1,Europe,Italy,Rome,Santiago,Chile,Adventure,Santiago Adventure 5,"Main Road, Santiago",Winter,3.585714285714286,3.691111111111111
2414,559,2022,9,Friends,76,3.1,Asia,India,Jaipur,Tokyo,Japan,Temple,Tokyo Temple 76,"Main Road, Tokyo",Autumn,3.7285714285714286,3.817777777777778
2415,15,2022,2,Couples,51,4.6,Australia,New Zealand,Auckland,Mexico City,Mexico,Temple,Mexico City Temple 51,"Main Road, Mexico City",Winter,4.211111111111111,3.861290322580645
2416,533,2023,8,Friends,7,3.7,Europe,Spain,Madrid,Santiago,Chile,Park,Santiago Park 7,"Main Road, Santiago",Summer,3.811111111111111,3.6767857142857143
2417,407,2023,9,Family,52,4.1,Africa,Egypt,Luxor,Mombasa,Kenya,Shopping,Mombasa Shopping 52,"Main Road, Mombasa",Autumn,3.783333333333333,3.9035087719298245
2418,2,2023,3,Solo,87,3.0,North America,USA,New York,Vancouver,Canada,Park,Vancouver Park 87,"Main Road, Vancouver",Spring,3.825,3.881818181818182
2419,487,2022,9,Solo,49,3.4,Europe,Spain,Barcelona,Santiago,Chile,Historical Site,Santiago Historical Site 49,"Main Road, Santiago",Autumn,3.9499999999999997,3.8877551020408165
2420,173,2023,6,Business,96,4.5,Africa,Kenya,Mombasa,Cancun,Mexico,Adventure,Cancun Adventure 96,"Main Road, Cancun",Summer,4.0,3.5860000000000003
2421,761,2024,1,Friends,4,3.8,Europe,Spain,Barcelona,Buenos Aires,Argentina,Temple,Buenos Aires Temple 4,"Main Road, Buenos Aires",Winter,3.942857142857143,3.96
2422,310,2024,6,Couples,25,2.9,Asia,India,Delhi,Cairo,Egypt,Temple,Cairo Temple 25,"Main Road, Cairo",Summer,3.6166666666666667,3.595555555555556
2423,194,2022,4,Business,57,3.8,Africa,South Africa,Johannesburg,Queenstown,New Zealand,Beach,Queenstown Beach 57,"Main Road, Queenstown",Spring,3.88,3.8095238095238093
2424,14,2022,4,Solo,99,4.4,South America,Chile,Santiago,Toronto,Canada,Adventure,Toronto Adventure 99,"Main Road, Toronto",Spring,4.5,3.735416666666667
2425,19,2023,4,Solo,24,5.0,Africa,Egypt,Cairo,Nairobi,Kenya,Museum,Nairobi Museum 24,"Main Road, Nairobi",Spring,3.9000000000000004,3.8804878048780487
2426,720,2025,4,Couples,67,3.3,Africa,South Africa,Johannesburg,Auckland,New Zealand,Historical Site,Auckland Historical Site 67,"Main Road, Auckland",Spring,3.84,3.736842105263158
2427,250,2023,6,Solo,62,4.0,Africa,Kenya,Mombasa,Buenos Aires,Argentina,Park,Buenos Aires Park 62,"Main Road, Buenos Aires",Summer,4.1,3.8065217391304347
2428,181,2025,12,Solo,67,2.9,North America,Mexico,Mexico City,Auckland,New Zealand,Historical Site,Auckland Historical Site 67,"Main Road, Auckland",Winter,3.966666666666667,3.736842105263158
2429,633,2024,6,Family,19,3.8,Asia,Singapore,Singapore,Auckland,New Zealand,Park,Auckland Park 19,"Main Road, Auckland",Summer,3.4499999999999997,3.689583333333333
2430,330,2024,7,Friends,18,4.0,Africa,Egypt,Luxor,Madrid,Spain,Historical Site,Madrid Historical Site 18,"Main Road, Madrid",Summer,4.0,3.7285714285714286
2431,722,2023,11,Business,11,3.4,Africa,South Africa,Cape Town,Pattaya,Thailand,Beach,Pattaya Beach 11,"Main Road, Pattaya",Autumn,4.414285714285714,3.7121951219512193
2432,833,2023,5,Couples,55,3.4,Africa,Kenya,Nairobi,Mumbai,India,Wildlife,Mumbai Wildlife 55,"Main Road, Mumbai",Spring,3.6999999999999997,3.6921568627450982
2433,934,2024,7,Friends,9,2.2,Africa,Kenya,Nairobi,Nice,France,Adventure,Nice Adventure 9,"Main Road, Nice",Summer,3.4714285714285715,3.709803921568627
2434,959,2025,7,Family,33,4.9,Australia,New Zealand,Auckland,New York,USA,Historical Site,New York Historical Site 33,"Main Road, New York",Summer,3.9,3.8160000000000003
2435,265,2023,8,Couples,64,3.6,South America,Argentina,Buenos Aires,Madrid,Spain,Beach,Madrid Beach 64,"Main Road, Madrid",Summer,3.6799999999999997,3.8058823529411763
2436,128,2022,10,Solo,46,4.0,South America,Brazil,Sao Paulo,Jaipur,India,Shopping,Jaipur Shopping 46,"Main Road, Jaipur",Autumn,4.2124999999999995,3.7113636363636364
2437,488,2023,6,Business,67,2.7,North America,USA,Las Vegas,Auckland,New Zealand,Historical Site,Auckland Historical Site 67,"Main Road, Auckland",Summer,3.5,3.736842105263158
2438,551,2022,9,Family,36,4.2,Europe,Germany,Berlin,Singapore,Singapore,Beach,Singapore Beach 36,"Main Road, Singapore",Autumn,4.05,3.7410714285714284
2439,794,2022,4,Friends,63,3.7,South America,Argentina,Buenos Aires,Madrid,Spain,Shopping,Madrid Shopping 63,"Main Road, Madrid",Spring,3.46,3.8245283018867924
2440,415,2025,5,Family,28,3.9,Asia,Japan,Kyoto,Rio de Janeiro,Brazil,Beach,Rio de Janeiro Beach 28,"Main Road, Rio de Janeiro",Spring,3.6636363636363636,3.7065217391304346
2441,505,2023,12,Business,88,4.4,Africa,Egypt,Luxor,Tokyo,Japan,Shopping,Tokyo Shopping 88,"Main Road, Tokyo",Winter,3.816666666666667,3.901818181818182
2442,840,2024,12,Couples,52,3.0,North America,Mexico,Mexico City,Mombasa,Kenya,Shopping,Mombasa Shopping 52,"Main Road, Mombasa",Winter,3.875,3.9035087719298245
2443,346,2023,11,Couples,92,4.0,North America,Mexico,Cancun,Queenstown,New Zealand,Museum,Queenstown Museum 92,"Main Road, Queenstown",Autumn,3.9714285714285715,4.0339285714285715
2444,902,2024,12,Couples,49,3.5,Europe,Germany,Munich,Santiago,Chile,Historical Site,Santiago Historical Site 49,"Main Road, Santiago",Winter,3.225,3.8877551020408165
2445,20,2024,12,Friends,77,4.1,Europe,Germany,Berlin,Rome,Italy,Temple,Rome Temple 77,"Main Road, Rome",Winter,4.5,3.836734693877551
2446,941,2025,8,Business,40,3.4,Africa,Egypt,Luxor,Cape Town,South Africa,Museum,Cape Town Museum 40,"Main Road, Cape Town",Summer,4.25,3.815909090909091
2447,877,2023,2,Friends,68,3.4,Africa,South Africa,Johannesburg,Toronto,Canada,Shopping,Toronto Shopping 68,"Main Road, Toronto",Winter,3.6199999999999997,3.607142857142857
2448,829,2022,6,Solo,42,4.7,South America,Chile,Santiago,Singapore,Singapore,Wildlife,Singapore Wildlife 42,"Main Road, Singapore",Summer,4.7,3.706382978723404
2449,199,2022,1,Couples,45,3.2,South America,Brazil,Rio de Janeiro,Cairo,Egypt,Park,Cairo Park 45,"Main Road, Cairo",Winter,3.8428571428571425,3.852830188679245
2450,280,2025,10,Family,65,3.8,Africa,Egypt,Cairo,Vancouver,Canada,Museum,Vancouver Museum 65,"Main Road, Vancouver",Autumn,3.5,3.9294117647058826
2451,201,2025,10,Solo,14,4.2,Australia,New Zealand,Auckland,Sao Paulo,Brazil,Historical Site,Sao Paulo Historical Site 14,"Main Road, Sao Paulo",Autumn,3.425,3.788235294117647
2452,938,2023,9,Family,99,3.0,North America,Canada,Vancouver,Toronto,Canada,Adventure,Toronto Adventure 99,"Main Road, Toronto",Autumn,3.7857142857142856,3.735416666666667
2453,894,2023,2,Couples,52,4.6,Africa,South Africa,Cape Town,Mombasa,Kenya,Shopping,Mombasa Shopping 52,"Main Road, Mombasa",Winter,3.88,3.9035087719298245
2454,162,2022,1,Solo,2,2.5,Europe,Spain,Barcelona,Sao Paulo,Brazil,Historical Site,Sao Paulo Historical Site 2,"Main Road, Sao Paulo",Winter,3.963636363636364,3.727272727272727
2455,454,2022,3,Solo,87,3.2,North America,Canada,Toronto,Vancouver,Canada,Park,Vancouver Park 87,"Main Road, Vancouver",Spring,3.975,3.881818181818182
2456,510,2024,4,Friends,27,2.8,Australia,New Zealand,Auckland,Nairobi,Kenya,Temple,Nairobi Temple 27,"Main Road, Nairobi",Spring,2.8,3.6843137254901963
2457,512,2025,1,Solo,87,3.4,Africa,South Africa,Cape Town,Vancouver,Canada,Park,Vancouver Park 87,"Main Road, Vancouver",Winter,3.4799999999999995,3.881818181818182
2458,17,2023,10,Business,95,4.4,South America,Brazil,Rio de Janeiro,Singapore,Singapore,Park,Singapore Park 95,"Main Road, Singapore",Autumn,4.2,3.819607843137255
2459,219,2025,6,Solo,6,3.9,Australia,New Zealand,Auckland,Johannesburg,South Africa,Museum,Johannesburg Museum 6,"Main Road, Johannesburg",Summer,3.6100000000000003,3.8461538461538463
2460,696,2024,10,Family,7,3.0,Australia,Australia,Sydney,Santiago,Chile,Park,Santiago Park 7,"Main Road, Santiago",Autumn,3.8333333333333335,3.6767857142857143
2461,448,2023,2,Family,26,4.0,Australia,Australia,Sydney,Rome,Italy,Temple,Rome Temple 26,"Main Road, Rome",Winter,3.8875,3.829310344827586
2462,715,2024,8,Friends,13,5.0,South America,Argentina,Buenos Aires,Auckland,New Zealand,Wildlife,Auckland Wildlife 13,"Main Road, Auckland",Summer,4.0,3.8711864406779664
2463,157,2023,5,Family,56,4.2,North America,Canada,Vancouver,Madrid,Spain,Historical Site,Madrid Historical Site 56,"Main Road, Madrid",Spring,4.2,3.892156862745098
2464,718,2023,6,Family,38,3.8,Asia,Japan,Tokyo,Luxor,Egypt,Museum,Luxor Museum 38,"Main Road, Luxor",Summer,3.4,3.784313725490196
2465,936,2022,5,Friends,26,3.5,Asia,India,Jaipur,Rome,Italy,Temple,Rome Temple 26,"Main Road, Rome",Spring,3.3714285714285714,3.829310344827586
2466,448,2022,6,Business,44,4.5,Australia,Australia,Sydney,Rio de Janeiro,Brazil,Temple,Rio de Janeiro Temple 44,"Main Road, Rio de Janeiro",Summer,3.8875,3.825
2467,784,2023,1,Couples,15,5.0,North America,Canada,Toronto,Jaipur,India,Historical Site,Jaipur Historical Site 15,"Main Road, Jaipur",Winter,3.975,3.8632653061224493
2468,769,2023,7,Family,71,4.1,North America,Mexico,Cancun,Rio de Janeiro,Brazil,Museum,Rio de Janeiro Museum 71,"Main Road, Rio de Janeiro",Summer,3.9,3.9066666666666667
2469,374,2024,7,Solo,30,4.1,South America,Brazil,Sao Paulo,Cape Town,South Africa,Museum,Cape Town Museum 30,"Main Road, Cape Town",Summer,3.62,3.811111111111111
2470,138,2023,2,Couples,6,4.5,Africa,Kenya,Nairobi,Johannesburg,South Africa,Museum,Johannesburg Museum 6,"Main Road, Johannesburg",Winter,4.0,3.8461538461538463
2471,809,2023,2,Friends,83,3.1,Australia,New Zealand,Auckland,Melbourne,Australia,Wildlife,Melbourne Wildlife 83,"Main Road, Melbourne",Winter,3.516666666666667,3.851282051282051
2472,10,2023,10,Business,10,4.3,South America,Argentina,Buenos Aires,Toronto,Canada,Wildlife,Toronto Wildlife 10,"Main Road, Toronto",Autumn,3.78,3.8257575757575757
2473,408,2022,4,Family,19,3.2,Europe,Italy,Milan,Auckland,New Zealand,Park,Auckland Park 19,"Main Road, Auckland",Spring,3.46,3.689583333333333
2474,596,2022,2,Business,6,3.0,Africa,Kenya,Mombasa,Johannesburg,South Africa,Museum,Johannesburg Museum 6,"Main Road, Johannesburg",Winter,3.45,3.8461538461538463
2475,542,2024,10,Family,9,2.9,Asia,Japan,Osaka,Nice,France,Adventure,Nice Adventure 9,"Main Road, Nice",Autumn,3.766666666666667,3.709803921568627
2476,740,2025,1,Couples,50,4.4,Africa,Kenya,Mombasa,Cancun,Mexico,Historical Site,Cancun Historical Site 50,"Main Road, Cancun",Winter,3.857142857142857,3.5078947368421054
2477,979,2023,1,Couples,46,3.3,Australia,Australia,Melbourne,Jaipur,India,Shopping,Jaipur Shopping 46,"Main Road, Jaipur",Winter,3.3,3.7113636363636364
2478,637,2022,6,Family,16,2.5,Australia,Australia,Melbourne,Sao Paulo,Brazil,Historical Site,Sao Paulo Historical Site 16,"Main Road, Sao Paulo",Summer,3.5142857142857147,3.932758620689655
2479,392,2024,11,Couples,72,3.3,Australia,Australia,Sydney,Luxor,Egypt,Temple,Luxor Temple 72,"Main Road, Luxor",Autumn,3.45,3.696296296296296
2480,732,2025,4,Business,50,3.2,North America,USA,New York,Cancun,Mexico,Historical Site,Cancun Historical Site 50,"Main Road, Cancun",Spring,3.8000000000000003,3.5078947368421054
2481,110,2024,8,Couples,19,3.1,South America,Argentina,Buenos Aires,Auckland,New Zealand,Park,Auckland Park 19,"Main Road, Auckland",Summer,3.7624999999999997,3.689583333333333
2482,99,2024,10,Solo,83,3.2,North America,Canada,Vancouver,Melbourne,Australia,Wildlife,Melbourne Wildlife 83,"Main Road, Melbourne",Autumn,3.9142857142857146,3.851282051282051
2483,798,2025,2,Couples,94,4.1,Europe,Spain,Madrid,Melbourne,Australia,Temple,Melbourne Temple 94,"Main Road, Melbourne",Winter,3.9285714285714284,3.6732142857142853
2484,922,2024,11,Family,3,3.0,Asia,Japan,Osaka,Rio de Janeiro,Brazil,Adventure,Rio de Janeiro Adventure 3,"Main Road, Rio de Janeiro",Autumn,4.025,3.791111111111111
2485,932,2023,6,Friends,13,3.9,Asia,Japan,Tokyo,Auckland,New Zealand,Wildlife,Auckland Wildlife 13,"Main Road, Auckland",Summer,4.1,3.8711864406779664
2486,901,2023,8,Solo,20,3.4,South America,Chile,Santiago,Vancouver,Canada,Wildlife,Vancouver Wildlife 20,"Main Road, Vancouver",Summer,3.94,3.775
2487,792,2024,1,Couples,79,3.1,South America,Argentina,Buenos Aires,Mexico City,Mexico,Historical Site,Mexico City Historical Site 79,"Main Road, Mexico City",Winter,3.644444444444444,3.861224489795918
2488,384,2023,10,Friends,90,3.9,Africa,Kenya,Nairobi,Nice,France,Temple,Nice Temple 90,"Main Road, Nice",Autumn,3.875,3.7215686274509805
2489,968,2024,8,Couples,55,3.8,Asia,India,Goa,Mumbai,India,Wildlife,Mumbai Wildlife 55,"Main Road, Mumbai",Summer,3.9499999999999997,3.6921568627450982
2490,312,2023,1,Friends,38,3.2,Asia,India,Goa,Luxor,Egypt,Museum,Luxor Museum 38,"Main Road, Luxor",Winter,3.3600000000000003,3.784313725490196
2491,175,2023,4,Family,54,2.4,South America,Argentina,Buenos Aires,Rio de Janeiro,Brazil,Shopping,Rio de Janeiro Shopping 54,"Main Road, Rio de Janeiro",Spring,3.0625,3.7326086956521736
2492,640,2025,5,Family,85,3.9,Asia,Thailand,Pattaya,Rome,Italy,Historical Site,Rome Historical Site 85,"Main Road, Rome",Spring,3.9666666666666663,3.8607843137254902
2493,318,2025,3,Couples,90,4.5,Asia,India,Mumbai,Nice,France,Temple,Nice Temple 90,"Main Road, Nice",Spring,4.0,3.7215686274509805
2494,880,2022,10,Couples,48,3.8,Asia,Thailand,Phuket,Nairobi,Kenya,Adventure,Nairobi Adventure 48,"Main Road, Nairobi",Autumn,3.8333333333333335,3.845833333333333
2495,89,2022,10,Friends,90,3.8,Africa,Egypt,Cairo,Nice,France,Temple,Nice Temple 90,"Main Road, Nice",Autumn,3.54,3.7215686274509805
